account_id,customer_id,account_number,account_type,currency,balance,status,created_at,updated_at
fe93b093-6448-419f-9fbd-d3c193171b26,51c8c6f9-9ae9-40ba-9677-a2ac4f204b30,DNUY08932862053185,Savings,PHP,159367.99,ACTIVE,2025-05-29,2025-07-22
96964d7e-9c39-44c5-a644-8b1a1b5883a2,1d0ba989-fd1c-4207-97d3-9f6471af23ed,UXJA37727640872422,Savings,PHP,400972.35,ACTIVE,2025-06-10,2026-03-01
e57607a3-2a3c-4641-9e6c-0c14b64b6ce4,a11e6384-d41b-4816-acc4-3b5bcc46a247,AZJA13681007753336,Savings,PHP,308533.17,ACTIVE,2025-03-20,2025-12-26
a40dbf7a-12a7-4175-9c3c-f6bbcd9e0fe9,7dff54e5-9803-46e3-8e45-d8e0cc7a7586,SQQZ71700009641410,Checking,PHP,399851.82,ACTIVE,2021-04-07,2024-06-14
d47099c0-8a95-4cb3-a309-0951d08886d8,2a658c19-5113-4813-bd36-0c05869d7712,AYQW53216077787000,Checking,PHP,450991.27,ACTIVE,2022-05-27,2024-05-09
c24f1704-ce10-440b-abde-1a5bdfeb14f2,1405eeba-b85f-415d-bd4e-d976f621cc3d,CAOO81276091743683,Savings,PHP,264807.26,ACTIVE,2021-09-29,2025-04-17
eea139ed-22d5-4fc1-bfb3-7f51c9440c4f,d2774e6c-6602-43ba-9c12-7de01ddb7e11,DGOX41767635646864,Savings,PHP,156989.73,ACTIVE,2021-02-18,2022-02-20
41d3657a-60ed-43a9-9161-31351fcf3ae4,030048b8-cf2c-41e5-bea0-a74defbb30bc,UAKT44156919818326,Savings,PHP,288570.47,DORMANT,2020-10-18,2023-06-25
c4cd0104-7e5b-4822-833e-be5ee7ce9287,05393011-2e21-4478-b543-0ab109c98295,RFXQ37054333590780,Checking,PHP,11104.45,ACTIVE,2021-05-06,2025-12-26
d0e49e1b-9a75-43cd-8f1b-e84e721bb13f,b94258c3-75f4-48b9-af5d-d48cf8b333bc,QVYE93212238048924,Savings,PHP,173018.62,ACTIVE,2022-10-23,2023-02-09
de0eb3ab-75b5-4180-aa5c-b276af0ddbd9,5eebe5ce-dcf9-4749-b20c-7c3b74f7a707,KEFA92679187426885,Savings,PHP,338950.9,DORMANT,2025-12-01,2025-12-07
c9660d41-7101-478b-b84f-838f86085391,ebc3f31c-09f5-41fc-baa8-946abc5163d9,WFGE37352511718737,Checking,PHP,127830.35,ACTIVE,2022-06-06,2022-06-17
b7ac0334-965a-4c36-acc4-ccd9ee163cfe,af0d769a-f08a-4f9a-acc2-3f860c51c71c,PAUM46381604935431,Checking,PHP,226779.69,DORMANT,2019-10-04,2021-09-11
4f4ef33e-9e8b-4367-99d6-eca23991e4f8,9ea262a3-f3a4-4de1-9c00-727d500edf27,YKHC18739858946731,Checking,PHP,40069.56,ACTIVE,2020-12-27,2022-11-30
d42d919e-0374-4139-94b6-80fe9c7a5db1,478439df-3716-45ba-96a6-25dd325d21de,DPFX73431887827614,Savings,PHP,104035.46,ACTIVE,2023-05-22,2024-11-28
9b8b6b84-3783-4f29-b9f5-756ca015c0bc,2a658c19-5113-4813-bd36-0c05869d7712,KFQY98605153851670,Checking,PHP,18876.68,CLOSED,2019-09-26,2020-04-08
472cdb53-206b-4cb3-a31f-a90d8f9de959,68cb3222-d80b-4fa5-9a63-0c49d223c243,OZLG89453617275967,Checking,PHP,356413.07,ACTIVE,2021-04-17,2025-01-10
d7198d5f-96ca-4e8c-9674-a1bd5f16ad7b,c6c4764a-1f84-4cb1-8d6d-3f2d2dc8001d,AIQS53789003252733,Checking,PHP,20448.99,ACTIVE,2022-04-30,2025-06-29
262bb36f-01b5-402b-9ff5-52e2091eed78,aeb53f4d-968b-4c98-b168-f71b5bda8833,YKGU61029007980241,Savings,PHP,202412.67,ACTIVE,2020-07-07,2023-04-06
5bfe4f2a-c1eb-4306-915b-a3061304ae4a,eb07f71d-5fed-4701-9252-cc672c04c6d0,MCTR22363081652412,Savings,PHP,25419.62,ACTIVE,2025-07-31,2025-12-14
c319b79f-9fb7-4d35-bbe0-f3a5190a50b7,47f596c3-235f-47f0-a451-7966a1a75012,QKMN49271655900495,Checking,PHP,10564.85,ACTIVE,2023-04-06,2024-02-21
47a050d9-be83-4b49-82e8-6dde57acaa31,d645756f-8913-4c8f-b72b-21b825d74433,ASOH90332766129944,Savings,PHP,458832.49,ACTIVE,2025-07-13,2026-06-10
d21cf784-ac29-4504-a1e7-b62cb857a595,b9792c59-4ab7-47a8-856b-7edf8c863a84,YBFZ37571490149632,Savings,PHP,19337.74,ACTIVE,2024-02-17,2024-05-24
28824b9a-e123-4de5-9e4b-bf762217dc12,97373898-032d-4d12-8529-6444ea26ff0c,IOSH41091574870352,Checking,PHP,346929.59,ACTIVE,2022-03-15,2022-12-15
bd4160e5-ee44-4017-969e-77b6adfc3ca6,4504beb2-46f7-4021-be5d-78641803b1c8,JAIR02908501015010,Savings,PHP,95290.84,ACTIVE,2024-05-04,2025-04-05
36d69418-db00-4ec8-8e5b-00da4ff3163a,28b5b195-2961-46a9-a176-37cd1930393d,NLRY99527531543167,Savings,PHP,213995.9,ACTIVE,2023-11-24,2025-04-22
4266efb6-cc8d-4ca4-bb77-09bc3a7bbf5f,98cbe646-2bf3-487c-aaac-6d4f5a381ba7,OWOY32469490742622,Savings,PHP,407850.52,ACTIVE,2020-05-11,2026-04-30
4378ac1e-b8a7-4db2-8658-c9dd6d7610d3,4bbe789f-2b47-4c97-8809-4a39615bee47,DYHX92621086190387,Checking,PHP,200932.62,ACTIVE,2025-08-08,2025-09-28
e0b1216a-7c65-4200-b698-9b5bed9efc6e,029249a1-ebf7-4493-a9a1-c66d24e17d11,PXIK72158170934788,Checking,PHP,263672.15,ACTIVE,2022-02-11,2023-08-18
2c295e59-4d2c-4354-ae01-012f2585a0bb,b04535ad-e3ad-4632-a12c-fffaa9c7c0b4,PBMM58089906832195,Savings,PHP,480230.9,ACTIVE,2025-06-04,2025-12-04
3dad56b8-138a-43e5-bb9d-b491b14400df,5de56598-5044-4c78-86f6-ee6555c8db85,DHDS61037275099506,Checking,PHP,171202.26,DORMANT,2026-01-05,2026-04-06
975fd109-410e-4be7-a077-4030adcf9d2a,0fcb8c14-ee68-4b0b-824f-26641f4490ed,IEEZ97645495832849,Savings,PHP,156625.88,ACTIVE,2023-02-10,2023-05-06
9b40d2e4-af13-49be-b82f-b37c59bc78f1,5eb2e098-9037-49d4-a1c7-6b2fd6e13a62,NUIP09915255307421,Savings,PHP,257609.37,ACTIVE,2025-04-22,2025-07-14
425333c4-b38a-4709-84ea-fed53bddc5c5,b31f705b-a3f7-4e89-80ca-37f8de751e48,GAXI33823864449419,Savings,PHP,39704.17,ACTIVE,2021-05-27,2025-09-03
3fe7b58d-972c-4108-88f9-811ad57d923e,cb664a5f-465e-4ab7-a287-16ebd6fef7d5,MJDI42699988771173,Checking,PHP,252397.22,ACTIVE,2020-04-17,2026-01-26
df81a43b-c410-4c16-b00c-ccd0c8914066,a385f08c-5e4e-4a0f-aa51-926995e5ad18,SKKM29126146110829,Savings,PHP,208839.13,DORMANT,2020-02-05,2020-08-08
d86519e1-af46-473d-bad5-39668c813dbb,d2774e6c-6602-43ba-9c12-7de01ddb7e11,WJKE74735430630128,Savings,PHP,336086.21,DORMANT,2024-07-23,2025-10-15
e50b3592-99f7-4a7f-b399-ff963d1b1ba3,7d4ca99b-457b-4104-adcb-0cd757ddca0f,WADM68804609394507,Savings,PHP,421280.14,ACTIVE,2021-06-13,2021-10-31
23254449-4de6-4208-acdb-1bb5f4a10f78,da97b114-801c-473f-91e3-23917c5ba1bf,QJNJ29323137664612,Checking,PHP,135660.88,ACTIVE,2025-05-17,2026-04-21
6b0db7fa-1367-4e64-a9b6-5b9cb788cbba,b1e1cc71-dda6-4a54-84d0-0e836a39f988,MEOE55415446331980,Checking,PHP,337242.04,ACTIVE,2019-12-07,2024-06-10
52afafe0-3a23-4f80-bead-6a14f160349e,90356002-f775-400d-bc4d-9f197b8df44f,HYKK37416776608851,Savings,PHP,146344.85,ACTIVE,2019-10-09,2022-01-31
4a3b631f-f9b4-4c92-878a-90b0484e3b82,905c887f-67a6-4649-9c28-cabe699fe697,ISXH48937269447217,Checking,PHP,382959.14,ACTIVE,2020-06-01,2023-01-12
4c20f03a-bc4a-4b39-a85b-0f6819fee4aa,9faa0b32-78c7-43ab-a265-320b216751ff,YROJ12413551472713,Checking,PHP,109373.45,ACTIVE,2024-07-17,2025-05-27
c3186204-c909-412b-a821-050ab5d60525,8627a44b-a448-48be-abb7-15d105d7704b,JVMZ49765921981121,Savings,PHP,265378.12,ACTIVE,2026-05-13,2026-06-04
7fb2ac8a-3745-4c3a-ba62-1f933f38d5ad,ebf1bd41-348c-42e6-8ec1-d59768cdb0de,YCYZ33180790674876,Savings,PHP,151109.56,ACTIVE,2025-12-25,2026-06-06
f72109fd-7dcb-4216-9a90-10cce7b954ad,397f0186-4789-4847-bb2d-f764016bc974,MZXL17433372439773,Checking,PHP,369004.06,ACTIVE,2023-05-31,2023-12-15
19d5ead8-e419-4cb3-a47f-4e4ad86a583a,ab6d82c9-2853-4131-8b04-a3416d7c3c26,CAOQ41368978532343,Savings,PHP,170455.71,ACTIVE,2024-10-27,2024-12-16
2be93bb2-5e73-4f21-a911-ae62c49fbb5e,944a4ed4-38c5-4725-930b-24e784dd07bb,UZXT48566109506770,Checking,PHP,264445.91,ACTIVE,2025-09-18,2025-10-28
ff05c639-d6ad-45ce-a3d5-ebf2473a863b,6e1addb0-7a46-426d-86f1-a26811fc0b3c,LFZA44114682937722,Checking,PHP,241440.13,CLOSED,2024-12-05,2025-03-02
77363c2b-bcf5-4345-86fc-7caf4bb9c473,5bd8e8c0-799b-4a00-bb63-46899e0ebace,ANUS15324113610945,Checking,PHP,134837.98,DORMANT,2023-11-24,2024-08-30
e41b0129-9058-44a1-92bc-d8ac95cb9c23,58321c49-1cd0-41ab-b18f-7bb32668046f,KLND59665663261198,Savings,PHP,249551.4,DORMANT,2022-01-05,2024-01-05
1a4acb76-4ae5-40aa-87e5-42d060d3dc29,565c7b8b-11e1-42a6-8c96-849ac5ada509,CQNH05610968873612,Savings,PHP,231675.5,ACTIVE,2024-12-13,2025-10-22
82aac9b0-0606-4754-8ff2-904f91c82594,34212ae0-0bb8-42a2-86b6-d526df8477ee,ZLNJ58119178780714,Checking,PHP,75681.98,ACTIVE,2020-04-01,2023-12-27
60bdc1a1-e1c2-46f0-b6ae-f7995779457e,fdb4c7e5-67ee-44f5-86f2-35ebb9e2e3f6,JZGA40795626548851,Savings,PHP,13367.17,ACTIVE,2026-03-01,2026-06-08
ddbb17ef-4342-4a6e-a6b4-fa2c98814587,0bd0b8e9-3a57-45b0-9361-b4e81117ff00,LZVE37920026345892,Savings,PHP,412406.48,ACTIVE,2019-12-20,2020-06-08
3fe45c9b-2fa0-4da5-86de-f95507a71603,f7dc8a21-2e5e-47c1-a1e9-9d088856e6ee,RLBQ37328011741881,Checking,PHP,336980.03,ACTIVE,2024-10-18,2025-02-20
b2379c8a-5c32-42cf-867e-e71f37e96cbb,31219718-bfce-458b-ab31-ffb363a53e28,XKVV55780837424932,Savings,PHP,228206.51,ACTIVE,2020-12-24,2022-04-13
15c14024-d0c8-40f0-872c-58be656160e6,aab2a3a8-565d-40f2-9dac-5ed5b2edb4e9,UQNU33695516715715,Savings,PHP,117913.85,ACTIVE,2025-12-09,2025-12-28
5c9b54b5-c6d6-4d34-84d6-f4e7b3d4c0af,c251ee4b-696f-4bf5-84b1-d198c3ae50c0,ZNWJ28515870851292,Savings,PHP,481729.8,ACTIVE,2022-09-15,2023-06-21
512b4141-8801-4e73-8aa9-d53b514d75a5,bb0d30e5-05f0-4d0e-9ff6-06f4e68cc4c4,ZFWQ36092714373972,Savings,PHP,329007.64,CLOSED,2020-01-23,2020-06-10
42ec3b92-d760-476b-ad77-3b61d3552e73,4aad66dd-8e5c-4b55-9147-9e508d10f200,UPBL44142308260153,Savings,PHP,218972.51,ACTIVE,2020-11-29,2023-10-29
03e682f5-eab5-4406-9760-b74e61819d12,536a2cc9-eb42-41e7-900f-06200f687ce7,MOGM30134871181363,Savings,PHP,8145.91,ACTIVE,2026-01-25,2026-04-11
18b85b8a-5240-4d07-b465-f92796efefa3,9a3c15a3-9726-4857-a75d-eacae82f339d,ZFFB12855796375331,Savings,PHP,81951.26,ACTIVE,2023-05-01,2024-09-07
c8757907-3782-421f-b5c4-fa4e2fd2f57f,1e578a7b-cc1c-456b-9fd4-dd64052e791d,MWWW55831947299518,Checking,PHP,420681.78,ACTIVE,2022-09-07,2023-09-01
a68cfc7c-a57c-46f0-8612-25c5800084bd,90356002-f775-400d-bc4d-9f197b8df44f,TNDL23243728864300,Savings,PHP,148575.96,ACTIVE,2024-11-14,2025-04-01
bdb65a70-fdd7-470f-ade3-24a391116363,e7b67320-fe47-4041-8696-d5879c48bb04,JHZC31991242595900,Savings,PHP,28867.79,ACTIVE,2025-08-07,2025-09-08
f6d90e62-d1b5-4c2c-a173-c67f60140fd3,bdf1e283-4c29-4a4b-aefa-8e96ed3d945d,GJLU00163441717830,Savings,PHP,456180.95,ACTIVE,2020-12-06,2022-07-08
86c4035a-0b98-48ae-80c6-cad0ffc939c6,53143f48-3bc9-4807-b8fd-6690a73d641d,MTOT58468370859961,Savings,PHP,352964.25,ACTIVE,2021-11-19,2023-04-10
48103dcb-2289-4dfa-97f4-b4989bd326ba,98cbe646-2bf3-487c-aaac-6d4f5a381ba7,ROJO85115984315580,Checking,PHP,171741.0,ACTIVE,2020-07-07,2021-05-18
556d4600-daaf-4525-9830-7e9f1bfc1726,4aad66dd-8e5c-4b55-9147-9e508d10f200,PDAR97960736132795,Checking,PHP,75516.66,ACTIVE,2020-10-17,2025-04-29
a16ec29b-2007-479b-8af9-535b24d69cfb,c658ace2-2dd0-426f-b0cc-071b1c2e98e9,RVDE06420378260445,Checking,PHP,132608.67,ACTIVE,2024-01-22,2024-08-25
6414ae10-81ea-4eeb-9321-ab208c0b0208,53143f48-3bc9-4807-b8fd-6690a73d641d,TQDC48603380701719,Savings,PHP,494973.67,ACTIVE,2024-05-07,2025-03-17
69530171-6318-4c29-94a2-2c894d7f5fde,86a7ee06-6750-45e2-ac87-2b5cbfa1a212,UVRX13662909543476,Savings,PHP,237348.52,ACTIVE,2023-07-16,2025-12-29
6386ea8c-afd0-4263-8c54-dc3807a224ae,ebc3f31c-09f5-41fc-baa8-946abc5163d9,GCOH94527633956390,Checking,PHP,219126.9,ACTIVE,2026-05-02,2026-05-16
2e6fd3c5-7595-4035-94d3-ce8cebbf306a,f47d2f0b-899c-46a9-81a2-65f7d789f8c0,ADKT70873485984551,Savings,PHP,440150.79,ACTIVE,2026-02-05,2026-02-21
9fad9c77-27d2-4b41-9148-92f512ac7fe3,ca43c358-fe57-4132-a938-08c3d5af5128,MSKI24105765889618,Checking,PHP,185084.01,ACTIVE,2023-05-31,2024-12-30
a8b5a491-8c06-4305-8298-7a44b73b26e9,118c8913-cfe4-442d-9b1b-7e107218574c,WYKZ89225802460164,Savings,PHP,103844.74,ACTIVE,2026-04-14,2026-04-14
4bdc1050-6fe2-434d-891b-6ce0f21bdd8f,48ab1364-baf1-4f23-91c9-fbc7dff985a2,BHSA64951329386279,Savings,PHP,402639.75,ACTIVE,2020-08-22,2022-10-08
0a9a589a-2d9d-434e-bbf1-201e69bdbddf,2fe8401c-1a35-41c7-8cb8-0abab8b91d52,WQLO14067627262105,Savings,PHP,277088.72,ACTIVE,2024-07-02,2025-07-12
2462ccff-6b85-41e9-aedd-f185bc7de5fe,120206cb-5b1e-4a60-ae00-61874164e06a,YBHJ30038847401824,Savings,PHP,174358.8,DORMANT,2023-11-20,2025-01-25
d2586af7-daf8-45c1-8197-fcc526b5d02d,d5aa3216-9440-4bee-9b72-749f4955ccca,RBEW93378036188998,Checking,PHP,228336.68,ACTIVE,2020-02-25,2022-11-18
6b7e3607-c77f-4208-8ce1-fbffd910fce5,86ad747c-4a82-4113-bf1b-6dbc1823ea3e,SBXS10688952989314,Savings,PHP,17367.92,CLOSED,2022-07-15,2023-02-11
6406dd16-1c7a-4784-b117-ebaf77c298fd,6e1addb0-7a46-426d-86f1-a26811fc0b3c,VECZ36795319713865,Checking,PHP,96667.49,ACTIVE,2025-01-07,2026-02-19
daa3933c-d8ab-4e8c-a302-e1f00319f59f,c5a5c86a-5aad-49ae-a6f9-17604220f270,PBHJ90307125650683,Savings,PHP,88229.86,ACTIVE,2024-07-24,2024-10-30
41600ff7-cac7-4d8d-8455-43b813f5501a,53143f48-3bc9-4807-b8fd-6690a73d641d,DAXQ50949717365303,Savings,PHP,330488.31,CLOSED,2019-10-24,2025-08-20
e39116ce-3180-4ff7-93bc-2952bc87387f,193c7901-7d00-4e0b-803a-4d6d724f1ca8,EPTV66011760241432,Checking,PHP,400445.71,ACTIVE,2026-04-20,2026-06-16
a3de73d5-fbdc-4204-9a7c-d55df128223f,20b02146-e1ac-4246-9f79-292d712d01c2,FWOB57111955455859,Savings,PHP,33877.3,DORMANT,2026-03-17,2026-04-05
ad39d625-3292-4ad9-8258-680122b43faf,125ca685-3545-418c-9487-c1091fa0ce3e,RABY61807792229914,Savings,PHP,7251.45,ACTIVE,2022-05-31,2023-02-04
6cb3e309-7954-438e-a6d3-e645eb91bd65,ee6128fd-df0a-46c5-8a55-5abdd8a59e90,WJHS10294284499404,Savings,PHP,138903.8,ACTIVE,2023-11-11,2025-05-29
6beb5fa0-1f10-4503-86b1-dc65732aa4aa,da97b114-801c-473f-91e3-23917c5ba1bf,QJDC76212129892937,Savings,PHP,37830.81,ACTIVE,2020-07-22,2024-08-20
82d7637a-2c35-4c16-82b2-0bc71023f1cf,cb7fdab4-9646-4987-8a0d-d38bfca6cd54,OCRC45743086094482,Savings,PHP,260422.54,ACTIVE,2026-02-11,2026-03-14
ad4e432e-256d-4090-b021-fa8798c985f5,ae4da931-5a6e-4d33-b678-86b67562cd3e,QSEC11728020528442,Savings,PHP,103014.52,ACTIVE,2024-01-12,2024-09-27
56f8b4f4-6884-4f3a-8c01-24659a953d73,851a365c-5a67-4847-ae30-a265a481fcef,SGQI52973000305704,Savings,PHP,44591.37,DORMANT,2026-05-22,2026-06-12
f04f00e1-e869-476b-9499-3f9992fb2460,ebf1bd41-348c-42e6-8ec1-d59768cdb0de,ZHGD08148788881286,Savings,PHP,324189.77,ACTIVE,2020-04-09,2022-08-21
af14849c-01ef-46f2-84dd-0c4e38fa2977,a99717f3-45b1-42da-81bb-5f371ee6e9d7,SPSD95004783519093,Savings,PHP,94327.89,ACTIVE,2025-07-14,2025-10-13
f8a25edd-b0b6-4b85-afdb-0b2440ab6baf,1130d9dc-8027-4ad1-a936-7014f2bcf9b4,XHYI42726311964202,Checking,PHP,472444.15,CLOSED,2020-10-25,2021-10-25
669ba0c2-10c5-40b3-bd1e-c5cd9429003e,695e4719-6433-4209-8168-449437b5ed19,YKAZ33107998051390,Savings,PHP,262373.4,ACTIVE,2019-10-06,2026-02-13
db7f6e48-1ce9-4f24-a152-67d1cb05a58b,bb12dd1d-a495-40a7-b9a4-1bbde997547d,LPJF15090988392219,Savings,PHP,54083.93,DORMANT,2022-01-27,2025-09-25
9dcb7217-d1e2-4899-b8d2-f7773ac54bb8,58cf6c94-2bf6-4739-bf1e-a978a459691d,VYQD28831697715705,Savings,PHP,434487.25,ACTIVE,2025-12-14,2025-12-30
5514f86a-8295-4b0c-8be1-e4e4e77cce36,1a1e3d42-25d6-4ce4-a4c3-9dfe6b7b742a,BMGI41650386138769,Savings,PHP,101349.11,ACTIVE,2023-06-06,2024-01-29
5a8f7b67-e319-41a3-8132-d705a3c8336a,030048b8-cf2c-41e5-bea0-a74defbb30bc,IVSR83345941009003,Savings,PHP,300834.82,ACTIVE,2021-10-29,2024-04-15
ce207b72-3b35-49fd-8064-944040f3234c,397f0186-4789-4847-bb2d-f764016bc974,JLGD32329508979208,Checking,PHP,26343.18,ACTIVE,2019-08-24,2021-09-03
8839c1bb-3b49-4e25-b6c1-84fb744ddfd2,86817211-252a-438e-a91d-1c7d85c14aba,UJCJ49631802456276,Checking,PHP,21240.91,ACTIVE,2024-03-16,2026-05-10
73487ba9-2281-4a05-856f-cd7f81170f9b,7deece30-28cf-420c-a026-d6bbc8aee291,QJYI44208329113125,Savings,PHP,483360.1,CLOSED,2023-03-23,2025-09-11
0682a7f1-c905-4e79-9df8-c54ad259c1b4,4ddcc7a7-f03a-4c41-b2f0-d202103787a8,VQOB67352077580883,Savings,PHP,193162.5,ACTIVE,2025-05-12,2026-03-04
becca85d-c76b-4425-abc1-64abe086ac66,d90f636e-0331-4b5e-8c46-0df19418e766,EWXS91033264477328,Savings,PHP,497636.15,ACTIVE,2022-07-28,2024-05-06
9b6c5676-a3a8-4763-b4a7-782fc901dcc1,944a4ed4-38c5-4725-930b-24e784dd07bb,UDCK75910962538812,Checking,PHP,231021.53,ACTIVE,2025-09-09,2026-03-22
c647f568-019a-4ad6-9609-19bc7795a77f,6989bfa0-cb33-47b5-a14f-e36949cebe6f,MURO08020311644046,Savings,PHP,243368.62,ACTIVE,2021-04-30,2022-05-15
6650f22d-6e64-431a-94f6-64cc0ba04653,114c0d07-f9d9-469b-91db-5f57bf59746b,XPES74781790349314,Checking,PHP,22899.34,DORMANT,2025-02-16,2025-02-24
6a81b983-5aaf-46bc-876a-24672aeee79e,6d5157ce-cf1d-4d23-b6a5-1e45c6756d31,DFTF28046315405798,Savings,PHP,35095.0,ACTIVE,2022-08-12,2025-07-15
a271dd44-6232-4095-9742-bc9b3bdc17af,c0ba0f53-85fd-425f-accd-5eec06aa1fe5,UDMD77540460859345,Savings,PHP,477325.83,ACTIVE,2021-03-09,2026-04-04
5ec5861a-2619-4c6f-a971-5d6a46781317,92d87ae3-05fc-4c6d-abde-23693e62c603,LJQJ39135620859403,Savings,PHP,355491.54,ACTIVE,2021-06-05,2026-03-19
8928629f-dcb2-44d9-8753-2640a7dfbca3,f89fa08c-97c5-42ad-9c4f-5f0ba0490a0d,MHRD70329171027126,Savings,PHP,454674.24,ACTIVE,2024-11-11,2025-02-13
f58e5b40-ac46-4bfc-aa86-d62a3949a59d,087bc749-637d-43ce-8719-46ec3eb91125,AQKB69413999743504,Savings,PHP,281173.66,ACTIVE,2026-02-14,2026-06-14
ca901685-b566-49e7-aef9-f92665c2d8f5,b38f6c47-f4b2-4e8a-89c8-5862ba4e5d79,RLRI18441430593408,Checking,PHP,4699.99,ACTIVE,2025-06-14,2025-12-26
10d8fe56-b3b2-4a62-b962-5d09cf9a4c75,23abf6d2-88c0-4a1e-bcb0-641e04388633,ROYE30931499991518,Checking,PHP,206928.24,ACTIVE,2023-01-17,2024-07-07
06274f22-201d-4c73-ad76-d81adf960d89,199b1741-a25e-4035-b104-447adc9e2cdf,RXDW09694560867052,Savings,PHP,243806.64,ACTIVE,2024-04-15,2026-03-31
7a8f3fee-34d4-4856-9e9c-4810b5817dd2,f703ca9a-14e3-403c-8d5d-05449cdba47e,IZGH98796882109777,Savings,PHP,47012.05,ACTIVE,2021-05-27,2023-12-20
ff45d36e-1681-4b51-a3b6-8765110bab1f,2ef902fc-cb4e-4f3f-9de7-232733bb52ef,KHLL76583888341134,Savings,PHP,247011.46,ACTIVE,2021-10-09,2026-06-13
0a8ebf68-2290-4af3-ad1a-91650cd590a8,7deece30-28cf-420c-a026-d6bbc8aee291,WHNW65959665315044,Checking,PHP,178127.08,ACTIVE,2024-11-17,2025-02-20
54501be7-8104-48a8-aef1-c6b1793feef5,8d29c1ed-2913-4988-95f2-184ed76b9be4,UPNZ25978236248486,Checking,PHP,102309.27,ACTIVE,2022-06-11,2022-11-15
1db0e843-b0a6-4b80-96ad-4d175553a15b,6a76f043-7051-407e-ab3a-a42d12b0d3bb,QBGO36516470592806,Checking,PHP,191899.74,ACTIVE,2025-09-10,2025-10-20
b55941e3-2335-490e-ba52-68081181fb72,4f7b309b-8c2b-49a3-a4cc-83b6de294eae,UYFR53624919152467,Checking,PHP,154988.12,ACTIVE,2020-05-03,2022-04-25
d3ca7ab9-c459-4848-a804-edf82fc85e2b,7c51631d-a95a-4d6f-9abc-386bb581731b,DKSZ30679027291348,Checking,PHP,48719.3,ACTIVE,2021-03-07,2026-06-01
b2f1233f-2812-418b-a356-f46c23f79e61,7c6e8b92-6f55-4349-a0cf-110b34131de2,LOTB96860769176197,Checking,PHP,114898.04,ACTIVE,2022-06-11,2025-10-24
0fd59819-0a39-4e6e-9146-5258da9bdddb,f4bd8ddb-e86d-409d-beeb-6d670d38f34b,VUTN30451173386824,Checking,PHP,360360.59,ACTIVE,2020-09-11,2022-04-12
996dfd00-9edd-4a70-a5ac-05a399e08156,48ac1b29-ecb4-48a5-a4af-80c9b4aff70a,MREV47386258712073,Savings,PHP,256844.52,ACTIVE,2025-11-03,2026-03-18
2599db20-9668-4713-bb19-d7d8b4474bbe,b94258c3-75f4-48b9-af5d-d48cf8b333bc,XESF94782212824834,Savings,PHP,425249.79,ACTIVE,2021-12-29,2022-06-16
5359c4a1-cff3-4737-b6c7-1fa513ba3fc6,c902e63a-537f-4f2f-b08b-e167a5787313,SDQS24436865662358,Checking,PHP,369508.03,ACTIVE,2021-06-13,2023-10-04
f07a6ea8-375f-4f67-9f1f-6df76944c2db,a99717f3-45b1-42da-81bb-5f371ee6e9d7,OLVX49830569403590,Checking,PHP,471701.03,ACTIVE,2019-12-02,2021-03-15
6dad25d6-fec7-4de8-96b0-975e96fc000b,6bd67a8b-2c02-40f6-9c33-2d07a3f2e95b,WBQV34682554790217,Savings,PHP,158344.98,ACTIVE,2019-08-13,2023-09-02
e59a3ef4-47f3-488f-b2fd-b1a8c84b3dec,b54e84fa-57b4-4c5c-b18b-4e9ae31fbe84,MUBT10186281913920,Savings,PHP,233927.26,ACTIVE,2022-04-22,2022-05-18
52b016f6-e408-43d1-8cfa-0339d5f38759,b8a9877c-317e-4496-8669-870b4a87b965,XQZM93222796606935,Savings,PHP,240324.51,ACTIVE,2020-03-14,2025-02-18
b52ea27d-8076-4f09-a868-9c700aa21162,cb664a5f-465e-4ab7-a287-16ebd6fef7d5,ETYR95646648728756,Checking,PHP,361432.72,DORMANT,2025-02-17,2026-06-16
c29aa9c2-7186-493e-a236-89982218cdeb,203d0c49-94e3-4439-856d-365ecb6bc48e,REWE19709846472479,Checking,PHP,460008.62,DORMANT,2025-09-12,2026-03-19
7131318a-5a33-46f4-924f-ef6ee9525f2e,4c056622-97a3-4920-ac44-2fde4c0882c7,XABP19429158630488,Savings,PHP,355912.96,ACTIVE,2020-05-22,2022-10-24
62f7bc24-94b4-4e38-8628-01f59ea38900,7c03566c-e385-41df-8d76-5d7da530405b,YCRH23669568113032,Checking,PHP,195737.25,ACTIVE,2021-06-15,2022-10-29
9a761d59-069a-4026-8eef-36372bc1e648,530bd22c-1c4b-43bd-bd0e-9e830c527625,DOIO58182394051979,Savings,PHP,178411.17,CLOSED,2022-08-20,2023-05-31
f5920423-24a3-4354-a590-936b2a12c7bb,964bdbb7-bb62-4b8d-84d2-fb77b7e36b05,LFLP92245371129193,Checking,PHP,321088.83,DORMANT,2023-09-27,2026-05-12
c52cb5f8-c699-4fac-b5e2-9c36f0d89463,be8ac1a1-00ef-4033-8e91-51981d5130f8,ZVOB39642861857315,Savings,PHP,342155.12,ACTIVE,2026-01-29,2026-02-22
b2314282-8db5-4cb4-88a3-042e8ca47b73,dada5ef3-37e2-4f6a-b5ea-86a97c6d3896,QJDP47379434262436,Savings,PHP,179126.2,ACTIVE,2020-12-26,2021-12-24
